Latitude,Longitude,DateHrGmt,DateHrLwt,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidity,SurfaceAirPressureKilopascals,CloudCoverage,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,DownwardSolarRadiation,DiffuseHorizontalRadiationWsqm,DirectNormalIrradiance,MslPressure,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,ReferenceEvapotranspirationMillimetersPerHour
48.82233,9.41631,3/31/2016 22:00,4/1/2016 0:00,9.9,9.069999695,9.4,94,96.2,90,9.5,9.5,5.6,311,0,0,0,0,100.6,9.9,0,60.7,0
48.82233,9.41631,3/31/2016 23:00,4/1/2016 1:00,9.2,8.350000381,8.7,95,96.3,86,8.7,8.7,5.3,331,0,0,0,0,100.7,9.2,0,67.4,0
48.82233,9.41631,4/1/2016 0:00,4/1/2016 2:00,8.3,7.559999943,7.9,95,96.3,81,7.7,7.7,5.3,342,0,0,0,0,100.7,8.3,0,70.6,0
48.82233,9.41631,4/1/2016 1:00,4/1/2016 3:00,8.3,7.679999828,8,96,96.4,95,6.1,6.1,12.9,350,0.016,0,0,0,100.8,8.3,0,57.3,0
48.82233,9.41631,4/1/2016 2:00,4/1/2016 4:00,7.7,7.090000153,7.4,97,96.5,98,5.3,5.3,12.9,349,0.113,0,0,0,101,7.7,0,58.7,0
48.82233,9.41631,4/1/2016 3:00,4/1/2016 5:00,7,6.309999943,6.7,96,96.6,100,4.9,4.9,10.5,351,0.078,0,0,0,101,7,0,60.2,0
48.82233,9.41631,4/1/2016 4:00,4/1/2016 6:00,6.6,5.940000057,6.3,95,96.7,94,4.5,4.5,10.9,354,0.03,0,0,0,101.2,6.6,0,58.3,0
48.82233,9.41631,4/1/2016 5:00,4/1/2016 7:00,6.2,5.460000038,5.8,95,96.8,100,4,4,10.6,358,0.02,0,0,0,101.3,6.2,0,56.5,0
48.82233,9.41631,4/1/2016 6:00,4/1/2016 8:00,5.7,4.849999905,5.2,94,96.9,99,3.3,3.3,10.7,358,0.00254,8,8,0,101.5,5.7,0,56.2,0
48.82233,9.41631,4/1/2016 7:00,4/1/2016 9:00,4.4,3.420000076,4,93,97.1,98,1.3,1.3,13.5,1,0,42,41,0,101.6,4.4,0,61.4,0
48.82233,9.41631,4/1/2016 8:00,4/1/2016 10:00,4.9,3.549999952,4.3,91,97.1,95,2.9,2.9,8.7,40,0,125,125,0,101.7,4.9,0,54.3,0
48.82233,9.41631,4/1/2016 9:00,4/1/2016 11:00,6.1,4.260000229,5.2,89,97.2,94,4.9,4.9,6.1,42,0.00254,237,221,29,101.8,6.1,0,51.8,0
48.82233,9.41631,4/1/2016 10:00,4/1/2016 12:00,6.6,4.619999886,5.6,88,97.3,94,5,5,8,35,0,231,228,5,101.9,6.6,0,48.8,0
48.82233,9.41631,4/1/2016 11:00,4/1/2016 13:00,7.1,4.880000114,6,86,97.4,100,5.5,5.5,8.7,40,0.00254,237,234,3,101.9,7.1,0,45.7,0
48.82233,9.41631,4/1/2016 12:00,4/1/2016 14:00,7.4,5.110000134,6.3,86,97.4,97,5.7,5.7,9.3,43,0,211,210,1,102,7.4,0,42.6,0
48.82233,9.41631,4/1/2016 13:00,4/1/2016 15:00,7.4,4.889999866,6.2,84,97.5,98,5.9,5.9,8.4,24,0,230,228,3,102,7.4,0,41.5,0
48.82233,9.41631,4/1/2016 14:00,4/1/2016 16:00,7.8,5,6.4,83,97.5,98,6.2,6.2,8.9,49,0,223,220,3,102,7.8,0,36.8,0
48.82233,9.41631,4/1/2016 15:00,4/1/2016 17:00,8,5.03000021,6.5,82,97.4,100,6.3,6.3,9.5,66,0,162,161,1,102,8,0,32,0
48.82233,9.41631,4/1/2016 16:00,4/1/2016 18:00,8.1,5.21999979,6.6,82,97.5,88,6.3,6.3,10.4,65,0.00254,126,126,0,102,8.1,0,32.1,0
48.82233,9.41631,4/1/2016 17:00,4/1/2016 19:00,7.9,5.289999962,6.6,83,97.5,81,6.3,6.3,9.6,71,0,60,60,0,102,7.9,0,29.8,0
48.82233,9.41631,4/1/2016 18:00,4/1/2016 20:00,6.4,4.739999771,5.6,89,97.5,66,4.6,4.6,9,82,0,0,0,0,102,6.4,0,25.5,0
48.82233,9.41631,4/1/2016 19:00,4/1/2016 21:00,4.2,3.319999933,3.7,94,97.5,38,4.2,4.2,4.6,89,0,0,0,0,102,4.2,0,26.9,0
48.82233,9.41631,4/1/2016 20:00,4/1/2016 22:00,4.1,3.200000048,3.6,93,97.5,29,2.5,2.5,6.6,96,0,0,0,0,102,4.1,0,22.3,0
48.82233,9.41631,4/1/2016 21:00,4/1/2016 23:00,3.6,2.700000048,3.2,94,97.5,37,1.9,1.9,7,100,0,0,0,0,102.1,3.6,0,20.4,0
48.82233,9.41631,4/10/2016 22:00,4/11/2016 0:00,5.8,4.699999809,5.2,93,96.7,10,3.9,3.9,8.7,106,0,0,0,0,101.2,5.8,0,25.6,0
48.82233,9.41631,4/10/2016 23:00,4/11/2016 1:00,5.3,4.25,4.8,93,96.7,6,3.4,3.4,8.6,102,0,0,0,0,101.2,5.3,0,24.9,0
48.82233,9.41631,4/11/2016 0:00,4/11/2016 2:00,4.9,3.910000086,4.4,93,96.7,13,2.8,2.8,8.8,98,0,0,0,0,101.2,4.9,0,24.5,0
48.82233,9.41631,4/11/2016 1:00,4/11/2016 3:00,4.7,3.829999924,4.3,94,96.8,19,2.5,2.5,9.4,99,0,0,0,0,101.3,4.7,0,25,0
48.82233,9.41631,4/11/2016 2:00,4/11/2016 4:00,4.2,3.420000076,3.8,95,96.7,8,1.8,1.8,9.7,95,0,0,0,0,101.2,4.2,0,24.9,0
48.82233,9.41631,4/11/2016 3:00,4/11/2016 5:00,3.8,3.049999952,3.4,95,96.7,22,1.1,1.1,10.2,94,0,0,0,0,101.2,3.8,0,25.1,0
48.82233,9.41631,4/11/2016 4:00,4/11/2016 6:00,3.3,2.670000076,3,96,96.7,21,0.7,0.7,9.7,98,0,0,0,0,101.2,3.3,0,24.5,0
48.82233,9.41631,4/11/2016 5:00,4/11/2016 7:00,3,2.390000105,2.7,96,96.7,19,0.4,0.4,9.5,101,0,0,0,0,101.3,3,0,22.8,0
48.82233,9.41631,4/11/2016 6:00,4/11/2016 8:00,4.8,3.210000038,4,90,96.7,22,2.4,2.4,9.9,102,0,119,52,501,101.3,4.8,0,19.2,0
48.82233,9.41631,4/11/2016 7:00,4/11/2016 9:00,7,4.760000229,5.9,86,96.8,24,5.2,5.2,9.4,100,0,267,73,650,101.3,7,0,18.5,0
48.82233,9.41631,4/11/2016 8:00,4/11/2016 10:00,8.6,5.480000019,7.1,81,96.7,27,7.1,7.1,9.6,106,0,406,107,658,101.3,8.6,0,19.5,0.001
48.82233,9.41631,4/11/2016 9:00,4/11/2016 11:00,10.2,6.239999771,8.2,77,96.7,30,10.2,10.2,9.4,109,0,541,154,660,101.2,10.2,0,19.4,0.001
48.82233,9.41631,4/11/2016 10:00,4/11/2016 12:00,12.4,7.190000057,9.6,71,96.7,18,12.4,12.4,9.5,100,0,706,131,838,101.2,12.4,0,22,0.001
48.82233,9.41631,4/11/2016 11:00,4/11/2016 13:00,13.9,7.78000021,10.6,67,96.7,0,13.9,13.9,9.6,89,0,786,113,903,101.1,13.9,0,24.7,0.001
48.82233,9.41631,4/11/2016 12:00,4/11/2016 14:00,14.9,8.090000153,11.1,64,96.7,0,14.9,14.9,9.7,81,0,786,131,858,101.1,14.9,0,26.7,0.001
48.82233,9.41631,4/11/2016 13:00,4/11/2016 15:00,16,8.050000191,11.6,59,96.6,0,16,16,11.3,77,0,735,141,806,101,16,0,29.5,0.002
48.82233,9.41631,4/11/2016 14:00,4/11/2016 16:00,15.9,8.140000343,11.6,60,96.5,0,15.9,15.9,10.9,83,0,632,153,717,100.9,15.9,0,30.4,0.002
48.82233,9.41631,4/11/2016 15:00,4/11/2016 17:00,15.7,8.449999809,11.6,62,96.5,0,15.7,15.7,9.7,83,0,489,164,580,100.9,15.7,0,30.2,0.001
48.82233,9.41631,4/11/2016 16:00,4/11/2016 18:00,15,9.159999847,11.7,68,96.6,0,15,15,9.2,77,0,321,154,393,101,15,0,33.3,0.001
48.82233,9.41631,4/11/2016 17:00,4/11/2016 19:00,13.1,9.510000229,11.1,79,96.6,1,13.1,13.1,8.2,69,0,149,101,184,101,13.1,0,35.2,0.001
48.82233,9.41631,4/11/2016 18:00,4/11/2016 20:00,9.4,7.670000076,8.5,89,96.6,5,8.2,8.2,9.1,79,0,9,9,0,101,9.4,0,30.8,0
48.82233,9.41631,4/11/2016 19:00,4/11/2016 21:00,9.3,7.78000021,8.5,91,96.6,3,8,8,9.2,73,0,0,0,0,101,9.3,0,33.4,0
48.82233,9.41631,4/11/2016 20:00,4/11/2016 22:00,8,6.599999905,7.3,91,96.6,1,6.6,6.6,8.1,98,0,0,0,0,101.1,8,0,28.3,0
48.82233,9.41631,4/11/2016 21:00,4/11/2016 23:00,6.7,5.409999847,6.1,92,96.6,5,5.5,5.5,6.5,108,0,0,0,0,101.1,6.7,0,26.1,0
48.82233,9.41631,4/13/2016 22:00,4/14/2016 0:00,6.7,6.260000229,6.5,97,96.6,56,4.7,4.7,9.8,276,0,0,0,0,101.1,6.7,0,59.9,0
48.82233,9.41631,4/13/2016 23:00,4/14/2016 1:00,6.3,5.840000153,6.1,97,96.6,88,4.3,4.3,9.5,277,0,0,0,0,101.1,6.3,0,62,0
48.82233,9.41631,4/14/2016 0:00,4/14/2016 2:00,5.9,5.440000057,5.7,97,96.7,98,4,4,8.8,277,0,0,0,0,101.2,5.9,0,63.2,0
48.82233,9.41631,4/14/2016 1:00,4/14/2016 3:00,5.7,5.349999905,5.5,98,96.6,100,4,4,7.8,293,0,0,0,0,101.2,5.7,0,64.5,0
48.82233,9.41631,4/14/2016 2:00,4/14/2016 4:00,5.3,4.889999866,5.1,98,96.6,98,3.4,3.4,8.3,299,0,0,0,0,101.1,5.3,0,67.1,0
48.82233,9.41631,4/14/2016 3:00,4/14/2016 5:00,2.9,2.700000048,2.8,99,96.7,64,2.9,2.9,4.5,271,0,0,0,0,101.2,2.9,0,62.5,0
48.82233,9.41631,4/14/2016 4:00,4/14/2016 6:00,3.2,3.039999962,3.1,99,96.7,67,2,2,5.2,260,0,0,0,0,101.3,3.2,0,56.2,0
48.82233,9.41631,4/14/2016 5:00,4/14/2016 7:00,3.7,3.480000019,3.6,99,96.8,49,2.3,2.3,5.8,253,0,0,0,0,101.3,3.7,0,51.7,0
48.82233,9.41631,4/14/2016 6:00,4/14/2016 8:00,6.1,5.570000172,5.8,96,96.8,34,4.8,4.8,6.6,253,0,136,61,505,101.4,6.1,0,47.2,0
48.82233,9.41631,4/14/2016 7:00,4/14/2016 9:00,8.3,7.039999962,7.7,92,96.8,23,6.8,6.8,9,259,0,314,82,739,101.3,8.3,0,37.4,0
48.82233,9.41631,4/14/2016 8:00,4/14/2016 10:00,9.9,7.28000021,8.5,84,96.9,6,8.1,8.1,12.4,269,0,495,88,868,101.4,9.9,0,32.1,0.001
48.82233,9.41631,4/14/2016 9:00,4/14/2016 11:00,11.1,7.199999809,9.1,77,96.9,3,11.1,11.1,11.5,283,0,640,87,921,101.4,11.1,0,40.5,0.001
48.82233,9.41631,4/14/2016 10:00,4/14/2016 12:00,12.5,7.110000134,9.6,69,96.9,1,12.5,12.5,10.7,291,0,761,96,952,101.4,12.5,0,41.9,0.001
48.82233,9.41631,4/14/2016 11:00,4/14/2016 13:00,13.4,6.619999886,9.7,64,97,6,13.4,13.4,9.7,296,0.00254,820,103,946,101.4,13.4,0,42.2,0.001
48.82233,9.41631,4/14/2016 12:00,4/14/2016 14:00,13.9,6.53000021,10,61,97,5,13.9,13.9,8.8,298,0.00254,812,125,886,101.4,13.9,0,43.4,0.001
48.82233,9.41631,4/14/2016 13:00,4/14/2016 15:00,14.2,7.03000021,10.3,62,96.9,0,14.2,14.2,6.3,261,0.00254,740,186,740,101.3,14.2,0,44.1,0.001
48.82233,9.41631,4/14/2016 14:00,4/14/2016 16:00,14.1,7.53000021,10.5,65,96.8,6,14.1,14.1,7.7,245,0.00254,634,171,683,101.2,14.1,0,45.3,0.001
48.82233,9.41631,4/14/2016 15:00,4/14/2016 17:00,13.8,7.650000095,10.5,67,96.8,40,13.8,13.8,9.7,237,0.00254,492,176,552,101.3,13.8,0,44.5,0.001
48.82233,9.41631,4/14/2016 16:00,4/14/2016 18:00,13.1,8.489999771,10.6,74,96.8,63,13.1,13.1,8.4,241,0.016,319,166,353,101.3,13.1,0,43.9,0
48.82233,9.41631,4/14/2016 17:00,4/14/2016 19:00,12.3,9.819999695,10.9,85,96.8,63,12.3,12.3,3.8,241,0,151,107,158,101.3,12.3,0,45.7,-0.001
48.82233,9.41631,4/14/2016 18:00,4/14/2016 20:00,6.2,5.179999828,5.7,93,96.8,53,6.2,6.2,0.7,220,0.00254,15,15,0,101.3,6.2,0,40.7,-0.001
48.82233,9.41631,4/14/2016 19:00,4/14/2016 21:00,6,4.829999924,5.4,92,96.8,35,5.1,5.1,5.5,135,0,0,0,0,101.2,6,0,33,0
48.82233,9.41631,4/14/2016 20:00,4/14/2016 22:00,7.2,5.75,6.5,91,96.8,35,5.8,5.8,7.8,150,0,0,0,0,101.2,7.2,0,21.9,0
48.82233,9.41631,4/14/2016 21:00,4/14/2016 23:00,7,5.690000057,6.3,91,96.8,50,5.5,5.5,8,156,0,0,0,0,101.3,7,0,20.4,0
48.82233,9.41631,4/17/2016 22:00,4/18/2016 0:00,4.3,4.010000229,4.2,98,97.2,100,2.9,2.9,5.9,261,0.018,0,0,0,101.8,4.3,0,55.4,0
48.82233,9.41631,4/17/2016 23:00,4/18/2016 1:00,4.1,3.839999914,4,99,97.3,97,2.6,2.6,6.1,243,0.031,0,0,0,101.9,4.1,0,53.6,0
48.82233,9.41631,4/18/2016 0:00,4/18/2016 2:00,4.1,3.930000067,4,98,97.3,99,2.7,2.7,6,237,0.026,0,0,0,101.9,4.1,0,52.4,0
48.82233,9.41631,4/18/2016 1:00,4/18/2016 3:00,4.1,3.74000001,3.9,97,97.3,99,4.1,4.1,4.4,218,0.014,0,0,0,101.9,4.1,0,47.2,0
48.82233,9.41631,4/18/2016 2:00,4/18/2016 4:00,4.2,3.789999962,4,97,97.3,99,4.2,4.2,4.6,224,0.00254,0,0,0,101.9,4.2,0,47.5,0
48.82233,9.41631,4/18/2016 3:00,4/18/2016 5:00,4.2,3.869999886,4,98,97.3,100,4.2,4.2,3.3,255,0.00254,0,0,0,101.9,4.2,0,47.8,0
48.82233,9.41631,4/18/2016 4:00,4/18/2016 6:00,3.9,3.720000029,3.8,98,97.3,98,3.9,3.9,3.2,297,0.00254,0,0,0,101.9,3.9,0,46.7,0
48.82233,9.41631,4/18/2016 5:00,4/18/2016 7:00,3.8,3.529999971,3.7,99,97.4,72,3.8,3.8,2.8,332,0,20,20,25,101.9,3.8,0,43.6,0
48.82233,9.41631,4/18/2016 6:00,4/18/2016 8:00,5.4,4.539999962,5,95,97.4,64,5.4,5.4,2.3,15,0.00254,106,51,324,102,5.4,0,39.8,0
48.82233,9.41631,4/18/2016 7:00,4/18/2016 9:00,7,5.610000134,6.4,91,97.4,64,6.1,6.1,5.9,66,0.00254,219,124,282,102,7,0,27.9,0
48.82233,9.41631,4/18/2016 8:00,4/18/2016 10:00,8,5.929999828,7,87,97.4,66,7.3,7.3,5.6,90,0.00254,301,219,165,102,8,0,26,0
48.82233,9.41631,4/18/2016 9:00,4/18/2016 11:00,8,6.010000229,7,88,97.4,87,6.7,6.7,7.5,35,0.00254,221,213,12,102,8,0,32.3,0
48.82233,9.41631,4/18/2016 10:00,4/18/2016 12:00,8.7,6.179999828,7.5,85,97.5,77,7.8,7.8,6.7,35,0.00254,350,335,20,102,8.7,0,32.1,0
48.82233,9.41631,4/18/2016 11:00,4/18/2016 13:00,8.8,6.340000153,7.6,85,97.5,84,7.9,7.9,6.9,21,0.026,287,281,7,102.1,8.8,0,33.2,0
48.82233,9.41631,4/18/2016 12:00,4/18/2016 14:00,9.1,6.619999886,7.9,85,97.5,84,8.5,8.5,5.7,16,0.03,303,299,5,102.1,9.1,0,32.3,0
48.82233,9.41631,4/18/2016 13:00,4/18/2016 15:00,9.7,7.28000021,8.5,85,97.5,96,9.7,9.7,3.2,341,0.046,233,231,3,102,9.7,0,35.1,0
48.82233,9.41631,4/18/2016 14:00,4/18/2016 16:00,9.7,7.579999924,8.6,87,97.5,93,8.6,8.6,8.3,324,0.026,282,267,22,102,9.7,0,35.1,0
48.82233,9.41631,4/18/2016 15:00,4/18/2016 17:00,10.2,7.860000134,8.9,85,97.5,65,10.2,10.2,12,329,0.014,437,261,301,102,10.2,0,37.7,0
48.82233,9.41631,4/18/2016 16:00,4/18/2016 18:00,9.9,7.539999962,8.6,86,97.5,55,8.2,8.2,11.7,327,0.018,301,183,261,102,9.9,0,39.5,0
48.82233,9.41631,4/18/2016 17:00,4/18/2016 19:00,9.1,7.559999943,8.3,90,97.6,58,7.7,7.7,9.6,320,0.014,147,115,113,102.1,9.1,0,44.2,0
48.82233,9.41631,4/18/2016 18:00,4/18/2016 20:00,6.5,5.71999979,6.1,94,97.7,21,4.9,4.9,8.2,313,0,26,26,0,102.2,6.5,0,52,0
48.82233,9.41631,4/18/2016 19:00,4/18/2016 21:00,5.1,4.139999866,4.7,94,97.7,8,3.5,3.5,7.1,272,0,0,0,0,102.3,5.1,0,11.3,0
48.82233,9.41631,4/18/2016 20:00,4/18/2016 22:00,4.2,3.279999971,3.8,94,97.8,8,2.6,2.6,6.9,256,0,0,0,0,102.3,4.2,0,10.7,0
48.82233,9.41631,4/18/2016 21:00,4/18/2016 23:00,3.6,2.710000038,3.2,94,97.8,3,1.7,1.7,7.3,250,0,0,0,0,102.3,3.6,0,11.7,0
48.82233,9.41631,4/18/2016 22:00,4/19/2016 0:00,2.9,1.940000057,2.5,93,97.8,0,1.1,1.1,6.8,266,0,0,0,0,102.4,2.9,0,17.3,0
48.82233,9.41631,4/18/2016 23:00,4/19/2016 1:00,2.6,1.539999962,2.1,93,97.9,0,0.7,0.7,6.8,277,0,0,0,0,102.4,2.6,0,13.9,0
48.82233,9.41631,4/19/2016 0:00,4/19/2016 2:00,1.8,0.779999971,1.3,93,97.9,3,0,0,6.2,284,0,0,0,0,102.5,1.8,0,10.5,0
48.82233,9.41631,4/19/2016 1:00,4/19/2016 3:00,1.3,0.189999998,0.7,93,97.9,0,-0.6,-0.6,6.1,282,0,0,0,0,102.5,1.3,0,13.4,0
48.82233,9.41631,4/19/2016 2:00,4/19/2016 4:00,0.7,-0.430000007,0.1,92,97.9,0,-1.2,-1.2,5.9,276,0,0,0,0,102.5,0.7,0,16.3,0
48.82233,9.41631,4/19/2016 3:00,4/19/2016 5:00,0.9,-0.360000014,0.3,91,97.9,0,-1.1,-1.1,6.6,285,0,0,0,0,102.5,0.9,0,14.8,0
48.82233,9.41631,4/19/2016 4:00,4/19/2016 6:00,-0.1,-1.519999981,-0.6,91,98,0,-1.9,-1.9,5.5,278,0,0,0,0,102.6,-0.1,0,19.2,0
48.82233,9.41631,4/19/2016 5:00,4/19/2016 7:00,0.7,-0.779999971,0,90,98,0,-0.7,-0.7,4.9,267,0,32,28,230,102.6,0.7,0,21.4,0
48.82233,9.41631,4/19/2016 6:00,4/19/2016 8:00,5.2,2.150000095,3.8,81,98,0,4.3,4.3,5.1,253,0,174,77,558,102.6,5.2,0,21.3,0
48.82233,9.41631,4/19/2016 7:00,4/19/2016 9:00,6.8,3.200000048,5.1,78,98.1,0,5.6,5.6,6.8,253,0,364,102,773,102.7,6.8,0,19.9,0
48.82233,9.41631,4/19/2016 8:00,4/19/2016 10:00,8.5,3.369999886,6,71,98.1,0,6.9,6.9,9.5,275,0,544,106,890,102.7,8.5,0,21.1,0.001
48.82233,9.41631,4/19/2016 9:00,4/19/2016 11:00,9.7,3.029999971,6.5,63,98.1,0,8.1,8.1,11.7,290,0,681,92,945,102.7,9.7,0,24.4,0.001
48.82233,9.41631,4/19/2016 10:00,4/19/2016 12:00,10.6,2.589999914,6.7,57,98.1,0,10.6,10.6,11.8,296,0,779,88,960,102.6,10.6,0,25.8,0.001
48.82233,9.41631,4/19/2016 11:00,4/19/2016 13:00,11.4,3.069999933,7.3,56,98.1,0,11.4,11.4,11.4,298,0,830,133,895,102.6,11.4,0,27.5,0.001
48.82233,9.41631,4/19/2016 12:00,4/19/2016 14:00,11.9,3.49000001,7.7,56,98.1,0,11.9,11.9,10.7,300,0,821,153,841,102.6,11.9,0,31.3,0.001
48.82233,9.41631,4/19/2016 13:00,4/19/2016 15:00,12.7,4.139999866,8.4,56,98,4,12.7,12.7,6.1,282,0,761,174,765,102.5,12.7,0,30.8,0.001
48.82233,9.41631,4/19/2016 14:00,4/19/2016 16:00,12.9,4.840000153,8.8,58,98,0,12.9,12.9,8.8,300,0,687,137,790,102.4,12.9,0,37.9,0.001
48.82233,9.41631,4/19/2016 15:00,4/19/2016 17:00,12.7,5.21999979,8.8,60,97.9,11,12.7,12.7,10.2,319,0,523,179,584,102.4,12.7,0,45.4,0.001
48.82233,9.41631,4/19/2016 16:00,4/19/2016 18:00,12.1,6.099999905,8.9,67,98,14,12.1,12.1,10,337,0,348,166,403,102.5,12.1,0,48.4,0.001
48.82233,9.41631,4/19/2016 17:00,4/19/2016 19:00,10.8,7.059999943,8.8,78,98,15,10.8,10.8,8.1,355,0,173,113,204,102.5,10.8,0,51,0.001
48.82233,9.41631,4/19/2016 18:00,4/19/2016 20:00,7.2,5.329999924,6.2,88,98.1,12,5.7,5.7,8,13,0,28,28,0,102.6,7.2,0,52.4,0
48.82233,9.41631,4/19/2016 19:00,4/19/2016 21:00,5.1,3.799999952,4.4,91,98,1,3.6,3.6,6.6,8,0,0,0,0,102.6,5.1,0,50.7,0
48.82233,9.41631,4/19/2016 20:00,4/19/2016 22:00,3.9,2.710000038,3.3,92,98.1,1,2.5,2.5,5.9,11,0,0,0,0,102.6,3.9,0,49.9,0
48.82233,9.41631,4/19/2016 21:00,4/19/2016 23:00,3.1,2.140000105,2.6,93,98.1,3,1.7,1.7,5.6,19,0,0,0,0,102.7,3.1,0,48.9,0
48.82233,9.41631,4/1/2016 22:00,4/2/2016 0:00,3.3,2.349999905,2.8,94,97.5,27,1.4,1.4,7.1,100,0,0,0,0,102,3.3,0,22.5,0
48.82233,9.41631,4/1/2016 23:00,4/2/2016 1:00,3,2.150000095,2.6,94,97.5,26,1,1,7.3,107,0,0,0,0,102,3,0,22.9,0
48.82233,9.41631,4/2/2016 0:00,4/2/2016 2:00,2.7,1.840000033,2.3,95,97.5,21,0.6,0.6,7.5,116,0,0,0,0,102.1,2.7,0,21.2,0
48.82233,9.41631,4/2/2016 1:00,4/2/2016 3:00,1.7,1.059999943,1.4,95,97.5,20,-0.2,-0.2,6.6,118,0,0,0,0,102.1,1.7,0,22.8,0
48.82233,9.41631,4/2/2016 2:00,4/2/2016 4:00,2.9,2.279999971,2.6,96,97.4,40,0.6,0.6,8.3,117,0,0,0,0,102,2.9,0,20.7,0
48.82233,9.41631,4/2/2016 3:00,4/2/2016 5:00,3.7,2.99000001,3.3,96,97.4,62,1.4,1.4,8.7,112,0,0,0,0,102,3.7,0,21.7,0
48.82233,9.41631,4/2/2016 4:00,4/2/2016 6:00,4.5,3.779999971,4.2,95,97.4,84,2.3,2.3,9.1,115,0,0,0,0,101.9,4.5,0,21.8,0
48.82233,9.41631,4/2/2016 5:00,4/2/2016 7:00,5.1,4.239999771,4.7,95,97.3,94,2.9,2.9,9.7,118,0,0,0,0,101.9,5.1,0,21.3,0
48.82233,9.41631,4/2/2016 6:00,4/2/2016 8:00,6,4.929999828,5.4,93,97.3,92,3.9,3.9,9.8,118,0.00254,32,27,63,101.9,6,0,21.2,0
48.82233,9.41631,4/2/2016 7:00,4/2/2016 9:00,7.2,5.679999828,6.4,90,97.3,98,5.3,5.3,9.5,116,0.00254,89,88,2,101.8,7.2,0,24.5,0
48.82233,9.41631,4/2/2016 8:00,4/2/2016 10:00,7.6,5.710000038,6.7,88,97.3,99,5.4,5.4,12.1,118,0,149,148,2,101.8,7.6,0,22.4,0
48.82233,9.41631,4/2/2016 9:00,4/2/2016 11:00,8.4,6.099999905,7.3,86,97.2,99,6.2,6.2,13.7,119,0.00254,262,238,44,101.8,8.4,0,25.8,0
48.82233,9.41631,4/2/2016 10:00,4/2/2016 12:00,9.9,6.949999809,8.4,82,97.2,91,8.1,8.1,12.9,122,0,410,306,162,101.7,9.9,0,24.8,0.001
48.82233,9.41631,4/2/2016 11:00,4/2/2016 13:00,11.9,8.079999924,9.9,78,97.2,90,11.9,11.9,11.5,120,0,614,272,485,101.7,11.9,0,22.7,0.001
48.82233,9.41631,4/2/2016 12:00,4/2/2016 14:00,13.8,9.359999657,11.3,75,97.1,52,13.8,13.8,10,114,0,730,160,786,101.6,13.8,0,20.3,0.001
48.82233,9.41631,4/2/2016 13:00,4/2/2016 15:00,14.6,9.770000458,11.8,72,97.1,52,14.6,14.6,8,111,0,677,154,748,101.6,14.6,0,21,0.001
48.82233,9.41631,4/2/2016 14:00,4/2/2016 16:00,15.6,10.48999977,12.6,72,97,48,15.6,15.6,10,109,0,576,160,659,101.5,15.6,0,19.7,0.001
48.82233,9.41631,4/2/2016 15:00,4/2/2016 17:00,15.7,10.88000011,12.9,73,97,63,15.7,15.7,12.2,110,0,440,182,490,101.4,15.7,0,22.8,0.001
48.82233,9.41631,4/2/2016 16:00,4/2/2016 18:00,14.8,11.05000019,12.6,79,96.9,77,14.8,14.8,11.5,113,0,252,159,240,101.3,14.8,0,20.5,0.001
48.82233,9.41631,4/2/2016 17:00,4/2/2016 19:00,12.6,10.39000034,11.3,87,96.9,85,12.6,12.6,10.2,111,0,90,90,0,101.3,12.6,0,16.7,0
48.82233,9.41631,4/2/2016 18:00,4/2/2016 20:00,10.4,9.260000229,9.8,93,96.9,94,10.4,10.4,9.8,109,0,0,0,0,101.3,10.4,0,16.7,0
48.82233,9.41631,4/2/2016 19:00,4/2/2016 21:00,10,8.920000076,9.4,93,96.9,100,8.7,8.7,9.2,116,0,0,0,0,101.3,10,0,26.8,0
48.82233,9.41631,4/2/2016 20:00,4/2/2016 22:00,9.2,8.350000381,8.8,95,96.8,100,7.8,7.8,9.2,113,0,0,0,0,101.3,9.2,0,26.5,0
48.82233,9.41631,4/2/2016 21:00,4/2/2016 23:00,8.9,8.109999657,8.5,95,96.8,100,7.5,7.5,9.3,111,0,0,0,0,101.3,8.9,0,27.1,0
48.82233,9.41631,1/25/2016 23:00,1/26/2016 0:00,1.5,-0.730000019,0.5,85,98.4,15,-1.3,-1.3,9.1,225,0,0,0,0,103,1.5,0,55.1,0
48.82233,9.41631,1/26/2016 0:00,1/26/2016 1:00,1.5,-1.080000043,0.3,83,98.4,12,-1.3,-1.3,8.9,224,0,0,0,0,103,1.5,0,56.4,0
48.82233,9.41631,1/26/2016 1:00,1/26/2016 2:00,1.8,-1.129999995,0.5,81,98.4,100,-0.9,-0.9,8.9,222,0,0,0,0,103,1.8,0,52.3,0
48.82233,9.41631,1/26/2016 2:00,1/26/2016 3:00,1.9,-1.179999948,0.5,80,98.4,99,-0.9,-0.9,9.3,227,0,0,0,0,103.1,1.9,0,51.8,0
48.82233,9.41631,1/26/2016 3:00,1/26/2016 4:00,1.8,-1.120000005,0.5,81,98.4,99,-0.9,-0.9,8.9,220,0,0,0,0,103.1,1.8,0,51.6,0
